,project,keyword,file
12337,generic vehicle classification using machine learning,military vehicle,./reports_doc/Group.No_65.pdf
12338,generic vehicle classification using machine learning,multiple layer,./reports_doc/Group.No_65.pdf
12339,generic vehicle classification using machine learning,negative tn,./reports_doc/Group.No_65.pdf
12340,generic vehicle classification using machine learning,network cnn,./reports_doc/Group.No_65.pdf
12341,generic vehicle classification using machine learning,neural network,./reports_doc/Group.No_65.pdf
12342,generic vehicle classification using machine learning,neural network cnn,./reports_doc/Group.No_65.pdf
12343,generic vehicle classification using machine learning,nonmaximal suppression,./reports_doc/Group.No_65.pdf
12344,generic vehicle classification using machine learning,number iteration,./reports_doc/Group.No_65.pdf
12345,generic vehicle classification using machine learning,nvidia tesla,./reports_doc/Group.No_65.pdf
12346,generic vehicle classification using machine learning,object class,./reports_doc/Group.No_65.pdf
12347,generic vehicle classification using machine learning,object detection,./reports_doc/Group.No_65.pdf
12348,generic vehicle classification using machine learning,output label,./reports_doc/Group.No_65.pdf
12349,generic vehicle classification using machine learning,parent widget,./reports_doc/Group.No_65.pdf
12350,generic vehicle classification using machine learning,pattern recognition,./reports_doc/Group.No_65.pdf
12351,generic vehicle classification using machine learning,positive negative,./reports_doc/Group.No_65.pdf
12352,generic vehicle classification using machine learning,positive observation,./reports_doc/Group.No_65.pdf
12353,generic vehicle classification using machine learning,precision recall,./reports_doc/Group.No_65.pdf
12354,generic vehicle classification using machine learning,processing unit,./reports_doc/Group.No_65.pdf
12355,generic vehicle classification using machine learning,programming language,./reports_doc/Group.No_65.pdf
12356,generic vehicle classification using machine learning,python code,./reports_doc/Group.No_65.pdf
12357,generic vehicle classification using machine learning,python script,./reports_doc/Group.No_65.pdf
12358,generic vehicle classification using machine learning,region proposal,./reports_doc/Group.No_65.pdf
12359,generic vehicle classification using machine learning,resolution image,./reports_doc/Group.No_65.pdf
12360,generic vehicle classification using machine learning,rgb image,./reports_doc/Group.No_65.pdf
12361,generic vehicle classification using machine learning,scale yolo,./reports_doc/Group.No_65.pdf
12362,generic vehicle classification using machine learning,score bounding,./reports_doc/Group.No_65.pdf
12363,generic vehicle classification using machine learning,score bounding box,./reports_doc/Group.No_65.pdf
12364,generic vehicle classification using machine learning,sheetal dhar,./reports_doc/Group.No_65.pdf
12365,generic vehicle classification using machine learning,sheetal dhar anusha,./reports_doc/Group.No_65.pdf
12366,generic vehicle classification using machine learning,size subdivision,./reports_doc/Group.No_65.pdf
12367,generic vehicle classification using machine learning,skip connection,./reports_doc/Group.No_65.pdf
12368,generic vehicle classification using machine learning,small object,./reports_doc/Group.No_65.pdf
12369,generic vehicle classification using machine learning,social medium,./reports_doc/Group.No_65.pdf
12370,generic vehicle classification using machine learning,social medium image,./reports_doc/Group.No_65.pdf
12371,generic vehicle classification using machine learning,softmaxing class,./reports_doc/Group.No_65.pdf
12372,generic vehicle classification using machine learning,submarine tank,./reports_doc/Group.No_65.pdf
12373,generic vehicle classification using machine learning,submarine tank track,./reports_doc/Group.No_65.pdf
12374,generic vehicle classification using machine learning,tank track,./reports_doc/Group.No_65.pdf
12375,generic vehicle classification using machine learning,tank track vehicle,./reports_doc/Group.No_65.pdf
12376,generic vehicle classification using machine learning,text file,./reports_doc/Group.No_65.pdf
12377,generic vehicle classification using machine learning,track vehicle,./reports_doc/Group.No_65.pdf
12378,generic vehicle classification using machine learning,track vehicle bomber,./reports_doc/Group.No_65.pdf
12379,generic vehicle classification using machine learning,training example,./reports_doc/Group.No_65.pdf
12380,generic vehicle classification using machine learning,training file,./reports_doc/Group.No_65.pdf
12381,generic vehicle classification using machine learning,training file training,./reports_doc/Group.No_65.pdf
12382,generic vehicle classification using machine learning,training image,./reports_doc/Group.No_65.pdf
12383,generic vehicle classification using machine learning,training network,./reports_doc/Group.No_65.pdf
12384,generic vehicle classification using machine learning,training time,./reports_doc/Group.No_65.pdf
12385,generic vehicle classification using machine learning,training yolo,./reports_doc/Group.No_65.pdf
12386,generic vehicle classification using machine learning,traintxt file,./reports_doc/Group.No_65.pdf
12387,generic vehicle classification using machine learning,transfer learning,./reports_doc/Group.No_65.pdf
12388,generic vehicle classification using machine learning,vehicle bomber,./reports_doc/Group.No_65.pdf
12389,generic vehicle classification using machine learning,vehicle classification,./reports_doc/Group.No_65.pdf
12390,generic vehicle classification using machine learning,vehicle classification machine,./reports_doc/Group.No_65.pdf
12391,generic vehicle classification using machine learning,wa trained,./reports_doc/Group.No_65.pdf
12392,generic vehicle classification using machine learning,weight file,./reports_doc/Group.No_65.pdf
12393,generic vehicle classification using machine learning,width height,./reports_doc/Group.No_65.pdf
12394,generic vehicle classification using machine learning,yolo mark,./reports_doc/Group.No_65.pdf
12395,generic vehicle classification using machine learning,yolomark annotation,./reports_doc/Group.No_65.pdf
12396,generic vehicle classification using machine learning,yolov generic,./reports_doc/Group.No_65.pdf
12397,generic vehicle classification using machine learning,yolov generic vehicle,./reports_doc/Group.No_65.pdf
12398,end to end sentence level lip-reading,amey kasar,./reports_doc/Group.No_66.pdf
12399,end to end sentence level lip-reading,amey kasar namrata,./reports_doc/Group.No_66.pdf
12400,end to end sentence level lip-reading,convolutional neural,./reports_doc/Group.No_66.pdf
12401,end to end sentence level lip-reading,convolutional neural network,./reports_doc/Group.No_66.pdf
12402,end to end sentence level lip-reading,ctc loss,./reports_doc/Group.No_66.pdf
12403,end to end sentence level lip-reading,electronics telecommunication,./reports_doc/Group.No_66.pdf
12404,end to end sentence level lip-reading,grid corpus,./reports_doc/Group.No_66.pdf
12405,end to end sentence level lip-reading,grid dataset,./reports_doc/Group.No_66.pdf
12406,end to end sentence level lip-reading,human lipreading,./reports_doc/Group.No_66.pdf
12407,end to end sentence level lip-reading,input image,./reports_doc/Group.No_66.pdf
12408,end to end sentence level lip-reading,kasar namrata,./reports_doc/Group.No_66.pdf
12409,end to end sentence level lip-reading,kasar namrata mashalkar,./reports_doc/Group.No_66.pdf
12410,end to end sentence level lip-reading,kw kh,./reports_doc/Group.No_66.pdf
12411,end to end sentence level lip-reading,lip movement,./reports_doc/Group.No_66.pdf
12412,end to end sentence level lip-reading,lip reading,./reports_doc/Group.No_66.pdf
12413,end to end sentence level lip-reading,loss function,./reports_doc/Group.No_66.pdf
12414,end to end sentence level lip-reading,mashalkar mehul,./reports_doc/Group.No_66.pdf
12415,end to end sentence level lip-reading,mashalkar mehul agarwal,./reports_doc/Group.No_66.pdf
12416,end to end sentence level lip-reading,mehul agarwal,./reports_doc/Group.No_66.pdf
12417,end to end sentence level lip-reading,namrata mashalkar,./reports_doc/Group.No_66.pdf
12418,end to end sentence level lip-reading,namrata mashalkar mehul,./reports_doc/Group.No_66.pdf
12419,end to end sentence level lip-reading,neural network,./reports_doc/Group.No_66.pdf
12420,end to end sentence level lip-reading,process video,./reports_doc/Group.No_66.pdf
12421,end to end sentence level lip-reading,python script,./reports_doc/Group.No_66.pdf
12422,end to end sentence level lip-reading,recurrent neural,./reports_doc/Group.No_66.pdf
12423,end to end sentence level lip-reading,recurrent neural network,./reports_doc/Group.No_66.pdf
12424,end to end sentence level lip-reading,recurrent unit,./reports_doc/Group.No_66.pdf
12425,end to end sentence level lip-reading,sample video,./reports_doc/Group.No_66.pdf
12426,end to end sentence level lip-reading,sentence level,./reports_doc/Group.No_66.pdf
12427,end to end sentence level lip-reading,spatial dimension,./reports_doc/Group.No_66.pdf
12428,end to end sentence level lip-reading,speaker mouth,./reports_doc/Group.No_66.pdf
12429,end to end sentence level lip-reading,speech recognition,./reports_doc/Group.No_66.pdf
12430,end to end sentence level lip-reading,temporal classification,./reports_doc/Group.No_66.pdf
12431,end to end sentence level lip-reading,training evaluation,./reports_doc/Group.No_66.pdf
12432,end to end sentence level lip-reading,video speaker,./reports_doc/Group.No_66.pdf
12433,pcb fault detection using image processing,bare pcb,./reports_doc/Group.No_67.pdf
12434,pcb fault detection using image processing,binarisation image,./reports_doc/Group.No_67.pdf
12435,pcb fault detection using image processing,binary image,./reports_doc/Group.No_67.pdf
12436,pcb fault detection using image processing,binary pcb,./reports_doc/Group.No_67.pdf
12437,pcb fault detection using image processing,binary pcb image,./reports_doc/Group.No_67.pdf
12438,pcb fault detection using image processing,black pixel,./reports_doc/Group.No_67.pdf
12439,pcb fault detection using image processing,board image,./reports_doc/Group.No_67.pdf
12440,pcb fault detection using image processing,bounding box,./reports_doc/Group.No_67.pdf
12441,pcb fault detection using image processing,circuit board,./reports_doc/Group.No_67.pdf
12442,pcb fault detection using image processing,circuit board image,./reports_doc/Group.No_67.pdf
12443,pcb fault detection using image processing,colored image,./reports_doc/Group.No_67.pdf
12444,pcb fault detection using image processing,conference advance,./reports_doc/Group.No_67.pdf
12445,pcb fault detection using image processing,conversion grayscale,./reports_doc/Group.No_67.pdf
12446,pcb fault detection using image processing,conversion grayscale pcb,./reports_doc/Group.No_67.pdf
12447,pcb fault detection using image processing,cost manufacturing,./reports_doc/Group.No_67.pdf
12448,pcb fault detection using image processing,defect pcb,./reports_doc/Group.No_67.pdf
12449,pcb fault detection using image processing,detect fault,./reports_doc/Group.No_67.pdf
